Date,Airline,Port_Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Year,Month_num,Flight_num
1/3/2008,Emirates,United Arab Emirates,40154,1560.635,125.607,45267,1771.065,0.403,2008,3,A109
1/3/2008,Etihad Airways,Singapore,872,50.013,0,920,74.21,0,2008,3,A111
1/3/2008,Etihad Airways,United Arab Emirates,8381,357.064,7.267,10375,438.329,17.245,2008,3,A111
1/3/2008,Eva Air,Taiwan,2184,144.95,3.868,2262,49.376,1.951,2008,3,A112
1/3/2008,Garuda Indonesia,Indonesia,16073,351.638,6.945,17188,105.387,0.042,2008,3,A121
1/3/2008,Hawaiian Airlines,USA,2413,6.105,5.307,2602,77.554,0,2008,3,A134
1/3/2008,Korean Air,Korea,11030,1062.526,96.198,12127,566.035,2.146,2008,3,A159
1/3/2008,Malaysia Airlines,Malaysia,39842,3195.823,18.074,40748,1236.186,0,2008,3,A186
1/3/2008,Philippine Airlines,Philippines,5123,193.196,2.003,5455,39.983,0,2008,3,A199
1/3/2008,Qantas Airways,China,7530,1009.94,0.437,7516,149.289,5.026,2008,3,A201
1/3/2008,Qantas Airways,Germany,4710,510.393,3.442,4734,12.151,49.251,2008,3,A201
1/3/2008,Qantas Airways,Hong Kong (SAR),26527,1679.689,22.341,25284,564.345,55.056,2008,3,A201
1/3/2008,Qantas Airways,India,2425,82.119,0,2330,16.917,4.305,2008,3,A201
1/3/2008,Qantas Airways,Indonesia,5707,81.639,0,5696,87.814,3.271,2008,3,A201
1/3/2008,Qantas Airways,Japan,26705,460.616,256.626,29123,341.021,84.503,2008,3,A201
1/3/2008,Qantas Airways,New Caledonia,2906,1.777,0.274,3020,13.855,2.284,2008,3,A201
1/3/2008,Qantas Airways,New Zealand,56993,1577.486,3.669,56611,1723.749,181.933,2008,3,A201
1/3/2008,Qantas Airways,Philippines,3409,92.847,4.504,3440,85.782,2.052,2008,3,A201
1/3/2008,Qantas Airways,Singapore,40546,1607.56,95.257,39244,1699.436,149.143,2008,3,A201
1/3/2008,Qantas Airways,South Africa,6714,139.466,4.98,6243,46.454,11.218,2008,3,A201
1/3/2008,Qantas Airways,Thailand,4980,187.162,3.899,5059,83.894,13.329,2008,3,A201
1/3/2008,Qantas Airways,UK,19190,460.292,53.516,20531,103.885,149.189,2008,3,A201
1/3/2008,Qantas Airways,United Arab Emirates,0,0,0,0,0,0,2008,3,A201
1/3/2008,Qantas Airways,USA,41741,2372.972,299.18,49070,462.78,175.727,2008,3,A201
1/3/2008,Singapore Airlines,Malaysia,0,0,0,0,296.815,0,2008,3,A225
1/3/2008,Singapore Airlines,New Zealand,0,60.548,0,0,365.139,0,2008,3,A225
1/3/2008,Singapore Airlines,Singapore,107771,5497.657,121.616,107417,3910.923,1.13,2008,3,A225
1/3/2008,South African Airways,South Africa,5002,42.01,6.407,4151,154.037,1.656,2008,3,A231
1/3/2008,United Airlines,USA,14738,84.793,88.275,17962,480.689,2.665,2008,3,A262
1/3/2008,Vietnam Airlines,Vietnam,8500,232.596,0,7206,30.778,0,2008,3,A267
1/3/2008,Virgin Atlantic Airways,Hong Kong (SAR),2762,426.351,0,2169,105.06,0,2008,3,A272
1/3/2008,Virgin Atlantic Airways,UK,3554,38.636,0,4217,42.499,0,2008,3,A272
1/3/2008,Virgin Australia,Fiji,5988,26.812,0,6097,19.557,0,2008,3,A273
1/3/2008,Virgin Australia,New Zealand,19654,55.743,0,18532,27.341,0,2008,3,A273
1/3/2008,Virgin Australia,Tonga,671,1.439,0,756,1.091,0,2008,3,A273
1/3/2008,Virgin Australia,Vanuatu,1206,0,0,1231,6.311,0,2008,3,A273
1/4/2008,Aerolineas Argentinas,Argentina,2051,8.165,0.6,1480,10.653,0,2008,4,A007
1/4/2008,Aerolineas Argentinas,New Zealand,1813,52.186,0,2247,69.937,0,2008,4,A007
1/4/2008,Air Canada,Canada,4526,238.327,0,6220,318.022,0,2008,4,A016
1/4/2008,Air China,China,8800,179.69,37.503,8804,113.41,1.044,2008,4,A020
1/4/2008,Air Mauritius,Mauritius,3004,87.624,0.42,3227,115.013,0.013,2008,4,A040
1/4/2008,Air New Zealand,China,0,0,0,0,30.606,0,2008,4,A042
1/4/2008,Air New Zealand,Cook Islands,49,0,0,42,0,0,2008,4,A042
1/4/2008,Air New Zealand,Germany,0,1.949,0,0,0,0,2008,4,A042
1/4/2008,Air New Zealand,New Zealand,99510,1933.828,184.803,88783,1589.825,1.707,2008,4,A042
1/4/2008,Air New Zealand,USA,405,459.022,0.018,409,0,0,2008,4,A042
1/4/2008,Asiana Airlines,Korea,7287,189.962,30.193,7334,78.97,0,2008,4,A070
1/4/2008,British Airways,Singapore,2370,136.927,0,2444,138.682,0,2008,4,A135
1/4/2008,British Airways,Thailand,4789,54.371,0.066,4473,39.301,0,2008,4,A135
1/4/2008,British Airways,UK,5515,336.539,71.421,9084,74.719,0,2008,4,A135
1/4/2008,China Airlines,Taiwan,5627,96.791,12.353,5119,43.556,0,2008,4,A088
1/4/2008,China Eastern Airlines,China,7002,136.962,10.79,6217,33.291,2.177,2008,4,A091
1/4/2008,China Southern Airlines,China,6434,331.114,17.092,5543,10.902,2.587,2008,4,A095
1/4/2008,Emirates,New Zealand,24280,1089.587,7.788,18413,820.72,0,2008,4,A109
1/4/2008,Emirates,Singapore,1657,163.682,32.726,1070,260.558,0,2008,4,A109
1/4/2008,Emirates,Thailand,1318,11.787,0,848,0.589,0,2008,4,A109
1/4/2008,Emirates,United Arab Emirates,32078,1641.8,163.647,46191,1343.49,0.576,2008,4,A109
1/4/2008,Etihad Airways,Singapore,370,45.044,0,318,48.04,0,2008,4,A111
1/4/2008,Etihad Airways,United Arab Emirates,5884,281.075,11.746,8832,284.774,19.053,2008,4,A111
1/4/2008,Eva Air,Taiwan,2161,105.016,3.539,1421,38.281,2.238,2008,4,A112
1/4/2008,Garuda Indonesia,Indonesia,16000,346.823,8.134,15863,86.368,0.057,2008,4,A121
1/4/2008,Hawaiian Airlines,USA,2037,6.531,2.946,2182,71.796,0.017,2008,4,A134
1/4/2008,Korean Air,Korea,9833,1013.143,90.411,10986,590.415,2.826,2008,4,A159
1/4/2008,Malaysia Airlines,Malaysia,37118,3439.125,20.797,39827,1188.019,0,2008,4,A186
1/4/2008,Philippine Airlines,Philippines,4969,187.263,3.031,3723,25.915,0,2008,4,A199
1/4/2008,Qantas Airways,China,9208,859.389,1.127,8679,234.125,3.159,2008,4,A201
1/4/2008,Qantas Airways,Germany,3988,448.763,3.613,5016,11.298,38.93,2008,4,A201
1/4/2008,Qantas Airways,Hong Kong (SAR),27313,1633.708,16.278,26081,526.119,46.673,2008,4,A201
1/4/2008,Qantas Airways,India,2743,63.504,0,2249,29.521,4.254,2008,4,A201
1/4/2008,Qantas Airways,Indonesia,5761,105.144,0.261,5665,81.893,2.894,2008,4,A201
1/4/2008,Qantas Airways,Japan,19593,504.654,231.524,20581,354.325,82.899,2008,4,A201
1/4/2008,Qantas Airways,New Caledonia,2047,1.774,0.218,2083,13.892,2.04,2008,4,A201
1/4/2008,Qantas Airways,New Zealand,54078,1534.47,3.482,51869,1800.772,172.715,2008,4,A201
1/4/2008,Qantas Airways,Philippines,3406,73.455,4.558,2852,73.992,1.572,2008,4,A201
1/4/2008,Qantas Airways,Singapore,38982,1499.92,112.149,41042,1614.834,130.747,2008,4,A201
1/4/2008,Qantas Airways,South Africa,6597,108.834,4.531,6289,20.851,10.511,2008,4,A201
1/4/2008,Qantas Airways,Thailand,4193,114.789,6.492,4317,43.391,11.038,2008,4,A201
1/4/2008,Qantas Airways,UK,16067,447.25,45.631,20871,131.262,126.139,2008,4,A201
1/4/2008,Qantas Airways,United Arab Emirates,0,0,0,0,0,0,2008,4,A201
1/4/2008,Qantas Airways,USA,43321,2040.236,315.663,48712,501.462,148.54,2008,4,A201
1/4/2008,Singapore Airlines,New Zealand,0,72.785,0,0,364.492,0,2008,4,A225
1/4/2008,Singapore Airlines,Singapore,100289,5186.31,104.21,106948,4317.042,1.32,2008,4,A225
1/4/2008,South African Airways,South Africa,4748,42.592,6.198,4506,163.944,1.553,2008,4,A231
1/4/2008,United Airlines,USA,11868,97.958,90.684,15690,581.568,2.868,2008,4,A262
1/4/2008,Vietnam Airlines,Vietnam,7981,198.065,0,6788,28.595,0,2008,4,A267
1/4/2008,Virgin Atlantic Airways,Hong Kong (SAR),2586,573.73,0,2089,191.114,0,2008,4,A272
1/4/2008,Virgin Atlantic Airways,UK,2834,45.644,0,4278,46.202,0,2008,4,A272
1/4/2008,Virgin Australia,Fiji,5575,18.623,0,5727,29.37,0,2008,4,A273
1/4/2008,Virgin Australia,New Zealand,18793,66.39,0,16928,34.89,0,2008,4,A273
1/4/2008,Virgin Australia,Tonga,771,1.304,0,710,1.188,0,2008,4,A273
1/4/2008,Virgin Australia,Vanuatu,1023,0,0,1109,5.341,0,2008,4,A273
1/5/2008,Aerolineas Argentinas,Argentina,1731,2.394,0.6,1134,24.116,0,2008,5,A007
1/5/2008,Aerolineas Argentinas,New Zealand,879,55.82,0,1120,64.697,0,2008,5,A007
1/5/2008,Air Canada,Canada,5491,301.117,0,7886,265.853,0.001,2008,5,A016
1/5/2008,Air China,China,7470,172.019,30.449,7654,111.688,1.267,2008,5,A020
1/5/2008,Air Mauritius,Mauritius,2075,61.442,0.213,1953,75.952,0,2008,5,A040
1/5/2008,Air New Zealand,China,0,0,0,0,26.314,0,2008,5,A042
1/5/2008,Air New Zealand,Cook Islands,53,0,0,49,0,0,2008,5,A042
1/5/2008,Air New Zealand,Germany,0,1.935,0,0,0,0,2008,5,A042
1/5/2008,Air New Zealand,New Zealand,87004,1965.208,187.157,85655,1596.503,2.015,2008,5,A042
1/5/2008,Air New Zealand,USA,477,565.286,0,808,0,0,2008,5,A042
1/5/2008,Asiana Airlines,Korea,6973,218.704,30.397,7007,95.308,0,2008,5,A070
1/5/2008,British Airways,Singapore,2013,150.167,0,3174,124.153,0,2008,5,A135
1/5/2008,British Airways,Thailand,4137,65.597,0.139,3981,33.351,0,2008,5,A135
1/5/2008,British Airways,UK,5337,405.329,79.382,8308,102.613,0,2008,5,A135
1/5/2008,China Airlines,Taiwan,5194,83.914,15.689,5788,50.988,0,2008,5,A088
1/5/2008,China Eastern Airlines,China,4396,120.217,11.8,4058,61.346,2.119,2008,5,A091
1/5/2008,China Southern Airlines,China,5357,382.95,18.096,4110,30.582,2.925,2008,5,A095
1/5/2008,Emirates,New Zealand,21708,1033.305,8.708,19858,911.59,0,2008,5,A109
1/5/2008,Emirates,Singapore,1553,180.525,25.838,1192,236.695,0,2008,5,A109
1/5/2008,Emirates,Thailand,1263,31.87,0,1240,11.78,0,2008,5,A109
1/5/2008,Emirates,United Arab Emirates,30829,1661.956,149.549,49407,1169.629,0.413,2008,5,A109
1/5/2008,Etihad Airways,Singapore,600,63.603,0,403,64.17,0,2008,5,A111
1/5/2008,Etihad Airways,United Arab Emirates,6166,290.692,21.098,9973,262.449,18.056,2008,5,A111
1/5/2008,Eva Air,Taiwan,1925,135.392,3.354,1982,36.929,3.327,2008,5,A112
1/5/2008,Garuda Indonesia,Indonesia,15584,264.584,7.695,16829,119.158,0.039,2008,5,A121
1/5/2008,Hawaiian Airlines,USA,1621,2.947,4.318,1805,62.435,0,2008,5,A134
1/5/2008,Korean Air,Korea,9368,893.163,120.58,11031,516.909,3.65,2008,5,A159
1/5/2008,Malaysia Airlines,Malaysia,32536,3403.479,39.535,35992,1088.072,0,2008,5,A186
1/5/2008,Philippine Airlines,Philippines,4329,153.308,1.264,4007,34.02,0,2008,5,A199
1/5/2008,Qantas Airways,China,7550,703.093,1.016,7924,131.483,3.624,2008,5,A201
1/5/2008,Qantas Airways,Germany,3308,356.028,3.33,4793,16.366,44.815,2008,5,A201
1/5/2008,Qantas Airways,Hong Kong (SAR),23791,1726.318,20.029,24374,535.801,54.135,2008,5,A201
1/5/2008,Qantas Airways,India,2700,56.939,0,2525,20.459,4.691,2008,5,A201
1/5/2008,Qantas Airways,Indonesia,5168,76.942,0,5566,60.164,3.138,2008,5,A201
1/5/2008,Qantas Airways,Japan,16585,541.669,176.383,18958,411.815,69.654,2008,5,A201
1/5/2008,Qantas Airways,New Caledonia,2549,2.386,0.175,2232,18.254,2.396,2008,5,A201
1/5/2008,Qantas Airways,New Zealand,49744,1306.037,4.411,48636,1729.55,196.685,2008,5,A201
1/5/2008,Qantas Airways,Philippines,3453,49.874,4.707,3509,40.984,2.07,2008,5,A201
1/5/2008,Qantas Airways,Singapore,36222,1486.723,107.639,38100,1604.855,147.998,2008,5,A201
1/5/2008,Qantas Airways,South Africa,5424,100.298,4.699,5626,48.943,11.236,2008,5,A201
1/5/2008,Qantas Airways,Thailand,3777,186.296,7.052,3509,45.007,12.078,2008,5,A201
1/5/2008,Qantas Airways,UK,15400,414.98,41.626,22127,141.969,141.581,2008,5,A201
1/5/2008,Qantas Airways,United Arab Emirates,0,0,0,0,0,0,2008,5,A201
1/5/2008,Qantas Airways,USA,45773,2408.106,346.945,47625,578.063,171.243,2008,5,A201
1/5/2008,Singapore Airlines,New Zealand,0,39.939,0,0,397.622,0,2008,5,A225
1/5/2008,Singapore Airlines,Singapore,92878,5140.297,108.409,103760,4572.06,1.525,2008,5,A225
1/5/2008,South African Airways,South Africa,3979,75.947,5.905,3700,163.77,2.05,2008,5,A231
1/5/2008,United Airlines,USA,12033,210.168,98.237,13075,602.63,3.45,2008,5,A262
1/5/2008,Vietnam Airlines,Vietnam,6354,187.036,0,5757,23.92,0,2008,5,A267
1/5/2008,Virgin Atlantic Airways,Hong Kong (SAR),2991,458.615,0,2564,161.773,0,2008,5,A272
1/5/2008,Virgin Atlantic Airways,UK,1897,38.38,0,3278,37.737,0,2008,5,A272
1/5/2008,Virgin Australia,Fiji,6005,21.457,0,6170,27.418,0,2008,5,A273
1/5/2008,Virgin Australia,New Zealand,15538,84.25,0,16037,33.795,0,2008,5,A273
1/5/2008,Virgin Australia,Tonga,864,1.615,0,972,1.161,0,2008,5,A273
1/5/2008,Virgin Australia,Vanuatu,1221,0,0,1196,7.604,0,2008,5,A273
1/6/2008,Aerolineas Argentinas,Argentina,1504,3.056,0.6,1209,13.433,0,2008,6,A007
1/6/2008,Aerolineas Argentinas,New Zealand,789,31.953,0,1044,59.004,0,2008,6,A007
1/6/2008,Air Canada,Canada,6557,305.421,0.014,6913,188.938,0.001,2008,6,A016
1/6/2008,Air China,China,7105,108.097,28.411,8032,140.691,1.91,2008,6,A020
1/6/2008,Air Mauritius,Mauritius,2273,69.058,0.367,2555,65.858,0,2008,6,A040
1/6/2008,Air New Zealand,China,0,0,0,0,18.676,0,2008,6,A042
1/6/2008,Air New Zealand,Cook Islands,47,0,0,46,0,0,2008,6,A042
1/6/2008,Air New Zealand,Germany,0,0.088,0,0,0,0,2008,6,A042
1/6/2008,Air New Zealand,New Zealand,82328,1595.191,170.938,83973,1428.26,1.865,2008,6,A042
1/6/2008,Air New Zealand,USA,924,582.015,0,869,0,0,2008,6,A042
1/6/2008,Asiana Airlines,Korea,6273,205.42,28.537,6739,76.991,0,2008,6,A070
1/6/2008,British Airways,Singapore,2639,139.55,0.653,2954,104.909,0,2008,6,A135
1/6/2008,British Airways,Thailand,4538,57.459,0,3547,22.94,0,2008,6,A135
1/6/2008,British Airways,UK,7678,409.457,85.029,8208,101.137,0,2008,6,A135
1/6/2008,China Airlines,Taiwan,5632,90.659,13.465,7887,30.096,0,2008,6,A088
1/6/2008,China Eastern Airlines,China,4172,97.622,11.538,4645,32.103,1.727,2008,6,A091
1/6/2008,China Southern Airlines,China,4369,154.328,11.18,4423,28.386,2.313,2008,6,A095
1/6/2008,Emirates,New Zealand,22785,1032.882,6.409,19140,941.435,0,2008,6,A109
1/6/2008,Emirates,Singapore,1874,175.342,26.514,1032,235.775,0,2008,6,A109
1/6/2008,Emirates,Thailand,1005,22.915,0,916,6.974,0,2008,6,A109
1/6/2008,Emirates,United Arab Emirates,41322,1711.621,160.551,45443,1137.414,0.464,2008,6,A109
1/6/2008,Etihad Airways,Singapore,454,51.779,0,432,69.995,0,2008,6,A111
1/6/2008,Etihad Airways,United Arab Emirates,7748,288.289,18.314,8578,189.398,14.364,2008,6,A111
1/6/2008,Eva Air,Taiwan,1600,102.143,3.599,1934,36.552,2.489,2008,6,A112
1/6/2008,Garuda Indonesia,Indonesia,18917,322.211,8.656,20847,95.738,0.069,2008,6,A121
1/6/2008,Hawaiian Airlines,USA,1832,27.836,2.747,1791,47.506,0,2008,6,A134
1/6/2008,Korean Air,Korea,9896,954.018,159.906,13636,612.222,2.967,2008,6,A159
1/6/2008,Malaysia Airlines,Malaysia,32823,3313.563,8.837,42083,1116.14,0,2008,6,A186
1/6/2008,Philippine Airlines,Philippines,3991,160.841,0.611,4061,63.573,0,2008,6,A199
1/6/2008,Qantas Airways,China,7367,630.079,10.029,7086,144.885,3.271,2008,6,A201
1/6/2008,Qantas Airways,Germany,4641,452.13,3.571,4503,23.728,40.581,2008,6,A201
1/6/2008,Qantas Airways,Hong Kong (SAR),25025,1622.858,18.21,22864,424.305,47.432,2008,6,A201
1/6/2008,Qantas Airways,India,2429,90.502,0,2691,25.711,3.928,2008,6,A201
1/6/2008,Qantas Airways,Indonesia,6604,81.188,0,6867,64.013,3.062,2008,6,A201
1/6/2008,Qantas Airways,Japan,16381,513.26,206.658,19267,309.361,67.302,2008,6,A201
1/6/2008,Qantas Airways,New Caledonia,1551,1.751,0.323,2322,19.205,2.493,2008,6,A201
1/6/2008,Qantas Airways,New Zealand,42741,1196.738,3.515,45604,1671.892,171.942,2008,6,A201
1/6/2008,Qantas Airways,Philippines,3202,81.527,5.486,2873,67.842,1.792,2008,6,A201
1/6/2008,Qantas Airways,Singapore,38769,1514.329,105.305,40355,1430.092,132.437,2008,6,A201
1/6/2008,Qantas Airways,South Africa,5495,123.387,4.308,5468,41.851,10.407,2008,6,A201
1/6/2008,Qantas Airways,Thailand,3211,171.518,8.012,3381,42.535,9.873,2008,6,A201
1/6/2008,Qantas Airways,UK,19151,478.153,44.572,20319,141.014,118.131,2008,6,A201
1/6/2008,Qantas Airways,United Arab Emirates,0,0,0,0,0,0,2008,6,A201
1/6/2008,Qantas Airways,USA,47647,2092.353,307.942,48494,456.514,155.526,2008,6,A201
1/6/2008,Singapore Airlines,New Zealand,0,62.896,0,0,349.297,0,2008,6,A225
1/6/2008,Singapore Airlines,Singapore,98171,5492.839,110.217,115021,3864.321,1.344,2008,6,A225
1/6/2008,South African Airways,South Africa,3958,46.333,5.991,3224,121.817,1.543,2008,6,A231
1/6/2008,United Airlines,USA,13345,319.917,106.985,14881,507.896,2.677,2008,6,A262
1/6/2008,Vietnam Airlines,Vietnam,5942,231.883,0,8027,19.849,0,2008,6,A267
1/6/2008,Virgin Atlantic Airways,Hong Kong (SAR),3465,636.178,0,2970,141.939,0,2008,6,A272
1/6/2008,Virgin Atlantic Airways,UK,2394,39.92,0,3751,35.715,0,2008,6,A272
1/6/2008,Virgin Australia,Fiji,6097,20.129,0,7165,22.673,0,2008,6,A273
1/6/2008,Virgin Australia,New Zealand,16515,85.13,0,18564,36.114,0,2008,6,A273
1/6/2008,Virgin Australia,Tonga,1013,1.315,0,962,1.324,0,2008,6,A273
1/6/2008,Virgin Australia,Vanuatu,1219,0,0,1432,12.066,0,2008,6,A273
1/7/2008,Aerolineas Argentinas,Argentina,2820,15.857,0.6,2266,9.688,0,2008,7,A007
1/7/2008,Aerolineas Argentinas,New Zealand,1086,43.39,0,1687,81.196,0,2008,7,A007
1/7/2008,Air Canada,Canada,7901,332.778,0.025,6972,185.231,0.013,2008,7,A016
1/7/2008,Air China,China,10378,153.649,17.32,6816,138.272,0,2008,7,A020
1/7/2008,Air Mauritius,Mauritius,4920,96.77,0.426,4319,60.774,0,2008,7,A040
1/7/2008,Air New Zealand,China,0,0,0,0,3.808,0,2008,7,A042
1/7/2008,Air New Zealand,Cook Islands,30,0.017,0,38,0,0,2008,7,A042
1/7/2008,Air New Zealand,Germany,0,5.144,0,0,0,0,2008,7,A042
1/7/2008,Air New Zealand,New Zealand,103819,1668.972,226.917,101046,1538.592,3.144,2008,7,A042
1/7/2008,Air New Zealand,USA,1314,578.061,0,979,0,0,2008,7,A042
1/7/2008,Asiana Airlines,Korea,8550,186.419,29.844,6673,83.89,0,2008,7,A070
1/7/2008,British Airways,Singapore,2189,151.928,1.606,2871,136.339,0,2008,7,A135
1/7/2008,British Airways,Thailand,3786,80.7,0,3604,28.817,0,2008,7,A135
1/7/2008,British Airways,UK,10654,388.855,77.59,9072,73.488,0,2008,7,A135
1/7/2008,China Airlines,Taiwan,9113,82.715,17.892,7670,32.224,0,2008,7,A088
1/7/2008,China Eastern Airlines,China,6066,120.011,11.35,3531,37.238,2.148,2008,7,A091
1/7/2008,China Southern Airlines,China,4269,180.802,13.416,3186,18.809,2.835,2008,7,A095
1/7/2008,Emirates,New Zealand,26151,1004.94,0,22875,1028.007,0,2008,7,A109
1/7/2008,Emirates,Singapore,1401,182.819,24.795,1195,350.517,0,2008,7,A109
1/7/2008,Emirates,Thailand,603,8.003,0,814,0.378,0,2008,7,A109
1/7/2008,Emirates,United Arab Emirates,54225,1898.968,179.672,43866,1067.735,0.536,2008,7,A109
1/7/2008,Etihad Airways,Singapore,493,55.768,0,380,62.25,0,2008,7,A111
1/7/2008,Etihad Airways,United Arab Emirates,10020,265.226,18.529,8065,231.357,17.848,2008,7,A111
1/7/2008,Eva Air,Taiwan,2734,149.427,4.555,1790,29.777,2.876,2008,7,A112
1/7/2008,Garuda Indonesia,Indonesia,22009,327.391,8.492,21286,140.527,0.022,2008,7,A121
1/7/2008,Hawaiian Airlines,USA,3056,40.647,2.917,2653,54.544,0,2008,7,A134
1/7/2008,Korean Air,Korea,17326,1039.975,156.834,11426,420.751,5.176,2008,7,A159
1/7/2008,Malaysia Airlines,Malaysia,50010,3168.998,12.634,41899,1164.343,0,2008,7,A186
1/7/2008,Philippine Airlines,Philippines,6366,178.515,1.481,4667,46.181,0,2008,7,A199
1/7/2008,Qantas Airways,China,10036,565.054,11.052,7240,160.429,3.163,2008,7,A201
1/7/2008,Qantas Airways,Fiji,0,0,0,2,0,0,2008,7,A201
1/7/2008,Qantas Airways,Germany,5222,341.579,3.601,4778,63.225,42.839,2008,7,A201
1/7/2008,Qantas Airways,Hong Kong (SAR),31865,1587.003,24.401,22189,366.46,52.206,2008,7,A201
1/7/2008,Qantas Airways,India,2689,66.777,0,2111,38.045,4.833,2008,7,A201
1/7/2008,Qantas Airways,Indonesia,8213,62.281,0,7499,73.112,3.52,2008,7,A201
1/7/2008,Qantas Airways,Italy,1569,9.84,0,1424,0.265,0,2008,7,A201
1/7/2008,Qantas Airways,Japan,25933,631.252,233.823,19901,317.835,83.578,2008,7,A201
1/7/2008,Qantas Airways,New Caledonia,2196,1.373,0.245,1895,45.252,2.201,2008,7,A201
1/7/2008,Qantas Airways,New Zealand,53108,1030.015,0,51665,1637.415,174.871,2008,7,A201
1/7/2008,Qantas Airways,Philippines,3637,71.274,6.066,2899,64.322,2.008,2008,7,A201
1/7/2008,Qantas Airways,Singapore,45994,1567.514,111.025,37151,1548.601,140.346,2008,7,A201
1/7/2008,Qantas Airways,South Africa,6487,141.322,4.603,5842,31.794,11.018,2008,7,A201
1/7/2008,Qantas Airways,Thailand,2437,138.074,7.656,2800,55.567,11.887,2008,7,A201
1/7/2008,Qantas Airways,UK,23841,417.087,40.881,18528,123.514,134.418,2008,7,A201
1/7/2008,Qantas Airways,United Arab Emirates,0,0,0,0,0,0,2008,7,A201
1/7/2008,Qantas Airways,USA,54201,2194.796,267.923,51327,466.458,160.425,2008,7,A201
1/7/2008,Qantas Airways,Vietnam,0,0,0,0,3.459,0,2008,7,A201
1/7/2008,Singapore Airlines,New Zealand,0,115.697,0,0,272.819,0,2008,7,A225
1/7/2008,Singapore Airlines,Singapore,134894,5921.887,122.509,111671,3829.736,1.085,2008,7,A225
1/7/2008,South African Airways,South Africa,5204,53.825,6.611,4036,133.552,1.837,2008,7,A231
1/7/2008,United Airlines,USA,18495,116.772,133.287,16936,491.976,2.715,2008,7,A262
1/7/2008,Vietnam Airlines,Vietnam,10160,228.775,0,8427,40.124,0,2008,7,A267
1/7/2008,Virgin Atlantic Airways,Hong Kong (SAR),3898,511.216,0,3875,164.32,0,2008,7,A272
1/7/2008,Virgin Atlantic Airways,UK,4893,46.292,0,3007,34.712,0,2008,7,A272
1/7/2008,Virgin Australia,Fiji,7810,16.824,0,7510,26.98,0,2008,7,A273
1/7/2008,Virgin Australia,New Zealand,23136,27.942,0,22141,22.114,0,2008,7,A273
1/7/2008,Virgin Australia,Tonga,1117,1.354,0,1303,1.784,0,2008,7,A273
1/7/2008,Virgin Australia,Vanuatu,1909,0,0,1747,5.076,0,2008,7,A273
1/8/2008,Aerolineas Argentinas,Argentina,1620,17.13,0.8,1324,17.969,0,2008,8,A007
1/8/2008,Aerolineas Argentinas,New Zealand,785,40.455,0,1264,50.72,0,2008,8,A007
1/8/2008,Air Canada,Canada,5904,339.834,0.009,7588,186.103,0.011,2008,8,A016
1/8/2008,Air China,China,7545,181.89,19.739,6210,95.409,0,2008,8,A020
1/8/2008,Air Mauritius,Mauritius,2949,72.339,0.408,3369,95.708,0,2008,8,A040
1/8/2008,Air New Zealand,China,0,0,0,0,7.178,0,2008,8,A042
1/8/2008,Air New Zealand,Cook Islands,68,0.02,0,53,0,0,2008,8,A042
1/8/2008,Air New Zealand,Germany,0,5.736,0,0,0,0,2008,8,A042
